2024-06-08 20:44:55 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 15016
2024-06-08 20:44:55 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-08 20:44:55 0 [Note] InnoDB: Uses event mutexes
2024-06-08 20:44:55 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-06-08 20:44:55 0 [Note] InnoDB: Number of pools: 1
2024-06-08 20:44:55 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=188] with future log sequence number 16914913
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=187] with future log sequence number 16897986
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=186] with future log sequence number 16881059
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=185] with future log sequence number 16864132
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=184] with future log sequence number 16847205
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=183] with future log sequence number 16830278
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=182] with future log sequence number 16813351
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=181] with future log sequence number 16796424
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=180] with future log sequence number 16779497
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=179] with future log sequence number 16762570
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=280] with future log sequence number 17562645
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=396] with future log sequence number 17562645
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=279] with future log sequence number 17562141
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=314] with future log sequence number 17562141
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=278] with future log sequence number 17561761
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 17561761
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=277] with future log sequence number 17561393
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=403] with future log sequence number 17561393
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=276] with future log sequence number 17561013
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 17561013
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 17628900
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=410] with future log sequence number 17628900
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 17628299
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=6] with future log sequence number 17628319
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=13] with future log sequence number 17703603
